%1COND-HTR-04624(PV)	1COND-HTR-04624(SP)	1COND-HTR-04624(C)	1COND-HTR-04657
-0.573634684	0	71.10819244	64.51757813
-0.548168421	0	70.87336731	64.36056519
-0.522702217	0	70.63853455	64.20355225
-0.497236043	0	70.40370941	64.04653931
-0.47176981	0	70.16887665	63.88952637
-0.446303606	0	69.93405151	63.73251343
-0.420837402	0	69.69921875	63.57550049
-0.368751109	0	69.82164001	63.47045898
-0.316664845	0	69.94405365	63.40006638
-0.264578551	0	70.06647491	63.32966995
-0.212492257	0	70.18889618	63.25927734
-0.160405979	0	70.31131744	63.18888474
-0.091548376	0	70.67940521	63.11848831
0.002466202	0	71.41601563	63.0480957
0.096480779	0	72.15262604	62.97770309
0.18263045	0	72.88922882	62.90730667
0.26353687	0	73.62583923	62.83691406
0.344443291	0	74.36244202	62.76652145
0.425349683	0	75.37263489	62.69612503
0.506256104	0	76.45122528	62.9361496
0.620029449	0	77.52980804	63.38311386
0.7058236	0	78.60839844	63.83007813
0.749649048	0	79.68698883	65.2421875
0.793474495	0	80.76557159	66.21435547
0.837299883	0	81.84416199	67.774086
0.869937897	0	82.8338623	69.47827148
0.857826233	0	83.46801758	70.47314453
0.845714569	0	84.10217285	71.46801758
0.833602905	0	84.73632813	72.46289063
0.769778788	0	84.85025787	72.51513672
0.705954671	0	84.96419525	72.56738281
0.642130554	0	85.078125	72.61962891
0.578306437	0	85.19205475	72.671875
0.51448226	0	85.25288391	72.72412109
0.450658172	0	85.10128021	72.77636719
0.386834025	0	84.94968414	72.82861328
0.323009908	0	84.79808044	72.88085938
0.259185791	0	84.64648438	72.93310547
0.171646237	0	84.06258392	72.98535156
0.084106684	0	83.4786911	73.03759766
-0.00343287	0	82.89479065	73.08984375
-0.070366241	0	82.31089783	73.08886719
-0.132148072	0	81.72699738	73.08789063
-0.193929896	0	81.14310455	73.08691406
-0.244414732	0	80.5592041	73.0859375
-0.277954102	0	79.97531128	73.08496094
-0.311493456	0	79.39141083	73.08398438
-0.345032841	0	78.80751801	73.08300781
-0.382344186	0	78.22361755	73.08203125
-0.434743434	0	77.63972473	73.08105469
-0.487142712	0	77.05582428	73.08007813
-0.556981385	0	76.23406219	73.07910156
-0.638446391	0	75.25371552	73.078125
-0.690464377	0	74.27337646	72.30013275
-0.735120595	0	73.29302979	70.13867188
-0.779776812	0	72.31269073	68.28808594
-0.824433088	0	71.33234406	65.73111725
-0.830907524	0	70.68602753	64.84375
-0.780109406	0	70.5407486	64.29417419
-0.729311287	0	70.39546204	64.1537323
-0.67851311	0	70.25018311	64.01328278
-0.627714992	0	70.10489655	63.87284088
-0.576916814	0	69.95961761	63.73239517
-0.536253631	0	69.81433105	63.59194946
-0.498124212	0	69.66905212	63.45150757
-0.459994763	0	69.52376556	63.31106186
-0.421865314	0	69.37848663	62.15275574
-0.383735865	0	69.23320007	62.23783493
-0.345606416	0	69.08792114	62.32291031
-0.307476968	0	68.94263458	62.4079895
-0.244579315	0	69.11663055	62.49306488
-0.144529343	0	69.76953125	62.57814026
-0.04447937	0	70.42243195	62.66321945
0.090729713	0	71.34539795	62.74829483
0.249378204	0	72.44839478	62.83337021
0.341612369	0	73.55139923	62.9184494
0.433846563	0	74.65439606	63.00352478
0.676803589	0	76.94335938	63.08860397
0.721400857	0	78.06369019	63.39984894
0.765998125	0	79.18402863	64.05034637
0.850627363	0	80.30435944	65.59570313
0.902439117	0	81.19110107	66.98120117
0.890012741	0	81.72743988	68.18099213
0.877586365	0	82.26377106	69.102211
0.861577809	0	82.80010986	70.0234375
0.831240594	0	83.33644867	71.53153229
0.80090332	0	83.87278748	72.16482544
0.770566046	0	84.40912628	72.45182037
0.740228832	0	84.94546509	72.73882294
0.673577845	0	85.02656555	73.0258255
0.597848415	0	84.99385071	73.14970398
0.522118926	0	84.96113586	73.1648407
0.446389526	0	84.92842102	73.17997742
0.370660067	0	84.68626404	73.19511414
0.294930637	0	84.39175415	73.21025085
0.219201207	0	84.09724426	73.22538757
0.143471763	0	83.80273438	73.24052429
0.067742333	0	83.1583252	73.25566101
-0.007987106	0	82.51391602	73.27079773
-0.083716542	0	81.86951447	73.28593445
-0.15170908	0	81.22510529	73.30107117
-0.208096266	0	80.58069611	73.31620789
-0.264483452	0	79.93628693	73.20582581
-0.316987097	0	79.29187775	73.0117569
-0.35395661	0	78.6474762	72.81769562
-0.390926093	0	78.00306702	72.62362671
-0.427895606	0	77.35865784	72.42956543
-0.464865118	0	76.71424866	72.23549652
-0.501834631	0	76.06983948	72.04142761
-0.538804114	0	75.42543793	71.84736633
-0.575773597	0	74.78102875	71.65329742
-0.612743139	0	74.13661957	70.83398438
-0.661155701	0	73.36914063	69.64648438
-0.755340576	0	72.109375	68.9921875
-0.76259613	0	71.46356201	65.63163757
-0.711898804	0	71.22705078	64.75972748
-0.661201477	0	70.99053955	64.64234161
-0.61050415	0	70.75402832	64.52495575
-0.559806824	0	70.51751709	64.40756226
-0.509109497	0	70.28100586	64.29017639
-0.498896718	0	70.04449463	64.17279053
-0.488683909	0	69.8079834	64.05540466
-0.47847113	0	69.57147217	63.9380188
-0.468258321	0	69.33496094	63.82063293
-0.458045542	0	69.09844971	63.70324326
-0.447832733	0	68.86193848	63.29655075
-0.437619954	0	68.62542725	62.64264679
-0.358260095	0	68.94010162	62.73577118
-0.261613458	0	69.39257813	62.82889175
-0.164966837	0	69.84505463	62.92201614
0.007095337	0	71.08398438	63.01513672
0.155061558	0	72.29721832	63.10825729
0.238603011	0	73.17697144	63.20138168
0.322144479	0	74.05672455	63.29450226
0.405685931	0	74.93647766	63.38762665
0.489227384	0	75.8162384	63.48074722
0.656423926	0	77.62656403	63.57387161
0.727509916	0	78.84557343	63.66699219
0.7693398	0	79.8585968	64.5515976
0.849354327	0	80.87161255	66.17382813
0.935162842	0	81.88463593	68.2890625
0.942321777	0	82.8976593	69.54122925
0.949480712	0	83.91067505	70.92317963
0.924263358	0	84.49906921	72.03255463
0.890951991	0	84.98130798	72.614151
0.857640564	0	85.46353912	72.91477203
0.824329197	0	85.94577789	73.14514923
0.768275857	0	86.05737305	73.37553406
0.697061181	0	85.921875	73.60591125
0.625846505	0	85.78637695	73.74414063
0.554631829	0	85.65087891	73.74414063
0.483417124	0	85.51538086	73.74414063
0.412202448	0	85.37988281	73.74414063
0.340987772	0	85.24438477	73.74414063
0.269773096	0	85.10888672	73.74414063
0.174704626	0	84.65164185	73.74414063
0.063733615	0	83.97989655	73.74414063
-0.047237396	0	83.30815125	73.74414063
-0.116132021	0	82.63640594	73.74414063
-0.185026646	0	81.96466064	73.74414063
-0.25392127	0	81.29291534	73.74414063
-0.299182385	0	80.62117004	73.6991806
-0.33853513	0	79.94942474	73.5867691
-0.377887905	0	79.27767944	73.4743576
-0.417240649	0	78.60593414	73.36195374
-0.456593394	0	77.93419647	73.24954224
-0.495946139	0	77.26245117	73.13713074
-0.535298884	0	76.59070587	73.02472687
-0.574651659	0	75.91896057	72.91231537
-0.614004374	0	75.24721527	72.7999115
-0.694112778	0	74.12231445	72.6875
-0.801391602	0	72.6953125	69.13769531
-0.773477197	0	72.34255219	66.57952118
-0.745562732	0	71.98979187	65.08398438
-0.717648327	0	71.63702393	64.94826508
-0.689733863	0	71.28426361	64.81255341
-0.661819458	0	70.9315033	64.67683411
-0.644753456	0	70.57874298	64.54111481
-0.627687454	0	70.22598267	64.40539551
-0.610621452	0	69.87321472	64.26968384
-0.59355545	0	69.52045441	64.13396454
-0.576489449	0	69.16769409	63.89086914
-0.559423447	0	68.81493378	63.21826172
-0.518945932	0	68.71672058	62.78076172
-0.462860703	0	68.78820038	62.5
-0.406775504	0	68.85968781	62.21923828
-0.350690305	0	68.93117523	61.93847656
-0.294605106	0	69.00265503	62.04273987
-0.175752953	0	69.59393311	62.14700317
-0.015056186	0	70.53173828	62.25126266
0.092957661	0	71.46954346	62.35552597
0.18780078	0	72.40734863	62.45978928
0.282643884	0	73.34515381	62.56405258
0.377487004	0	74.28295898	62.66831207
0.475104332	0	75.23852539	62.77257538
0.583818436	0	76.26513672	62.87683868
0.662094116	0	77.29174805	62.98110199
0.720077515	0	78.31835938	63.72851563
0.778060913	0	79.3449707	64.87768555
0.836044312	0	80.37158203	66.1875
0.868335724	0	81.39819336	67.72767639
0.883499146	0	82.42480469	69.05013275
0.886768818	0	83.30517578	70.22743225
0.842463493	0	83.60058594	71.06780243
0.798158169	0	83.89599609	71.82393646
0.753852844	0	84.19140625	72.58007813
0.70954752	0	84.48681641	72.62255859
0.665242195	0	84.78222656	72.66503906
0.620936871	0	85.07763672	72.70751953
0.551979065	0	84.92958832	72.75
0.476858139	0	84.67066956	72.79248047
0.401737213	0	84.41175842	72.83496094
0.326616287	0	84.15284729	72.87744141
0.251495361	0	83.89392853	72.91992188
0.176374435	0	83.6350174	72.96240234
0.10125351	0	83.37609863	73.00488281
0.026132584	0	83.1171875	73.04736328
-0.048988342	0	82.59610748	73.08984375
-0.124109268	0	82.07501984	73.08951569
-0.199230194	0	81.55393982	73.08919525
-0.225987911	0	81.03285217	73.08886719
-0.252745628	0	80.51177216	73.08853912
-0.279503345	0	79.99068451	73.08821869
-0.306261063	0	79.46960449	73.08789063
-0.347795278	0	78.82899475	73.08756256
-0.448435456	0	77.710289	73.08724213
-0.521630883	0	76.71593475	73.08691406
-0.553659081	0	75.90812683	73.086586
-0.58568728	0	75.10031128	73.08626556
-0.627355933	0	74.29250336	73.0859375
-0.683485389	0	73.48468781	70.49023438
-0.713187099	0	72.80952454	69.00720978
-0.70324707	0	72.33333588	68.19591522
-0.693307042	0	71.85713959	67.19271088
-0.683367074	0	71.38095093	65.80937195
-0.66693598	0	70.96863556	64.97192383
-0.624540746	0	70.81182861	64.32617188
-0.582145512	0	70.65502167	64.20410156
-0.539750278	0	70.49821472	64.08203125
-0.497355044	0	70.34140778	63.95996094
-0.45495981	0	70.18460083	63.83789063
-0.412564576	0	70.02779388	63.71582031
-0.370169342	0	69.91156006	63.59375
-0.327774107	0	69.9576416	63.47167969
-0.285378873	0	70.00372314	63.34960938
-0.242983639	0	70.04980469	62.68964767
-0.20058839	0	70.09588623	62.34375
-0.158193156	0	70.14196777	62.44628906
-0.115797922	0	70.18804932	62.54882813
-0.033153024	0	70.7660141	62.65136719
0.05955429	0	71.4769516	62.75390625
0.1522616	0	72.1878891	62.85644531
0.285593033	0	73.37142181	62.95898438
0.422001362	0	74.6730957	63.06152344
0.530093193	0	75.97476959	63.1640625
0.638185024	0	77.27645111	63.26660156
0.746276855	0	78.578125	63.578125
0.787648976	0	79.70931244	64.8431015
0.829021096	0	80.84049225	66.07128906
0.907032549	0	81.97167969	68.15429688
0.950613022	0	82.90209961	69.48554993
0.928807259	0	83.53137207	71.05142975
0.907001495	0	84.16064453	72.03476715
0.876455307	0	84.67427063	72.5386734
0.810947418	0	84.72531891	72.78437805
0.745439529	0	84.77636719	72.85794067
0.679931641	0	84.82741547	72.93151093
0.614423752	0	84.87846375	73.00508118
0.548915863	0	84.92951202	73.0786438
0.483407974	0	84.9805603	73.15221405
0.417900085	0	85.03160858	73.2257843
0.352392197	0	85.08264923	73.29934692
0.281417847	0	84.858284	73.37291718
0.202243805	0	84.22080231	73.44648743
0.123069763	0	83.58331299	73.52005005
0.043895721	0	82.94582367	73.5936203
-0.03527832	0	82.30833435	73.62011719
-0.114452362	0	81.67085266	73.61523438
-0.193626404	0	81.03336334	73.61035156
-0.251875728	0	80.39587402	73.60546875
-0.304893911	0	79.75839233	73.60058594
-0.357912064	0	79.12090302	73.59570313
-0.410930216	0	78.4834137	73.59082031
-0.463948399	0	77.84592438	73.5859375
-0.513673902	0	77.1954422	73.58105469
-0.550228894	0	76.4929657	73.57617188
-0.586783826	0	75.79049683	73.57128906
-0.636544347	0	74.9419632	73.56640625
-0.73912704	0	73.50920868	69.97581482
-0.768602669	0	72.64341736	68.7122879
-0.779801488	0	71.91936493	67.44876862
-0.791000366	0	71.1953125	65.87611389
-0.737928391	0	70.95085144	64.32592773
-0.684856415	0	70.70639038	63.68994141
-0.631784439	0	70.46192932	63.36434937
-0.578712463	0	70.21746826	63.24568558
-0.525640488	0	69.9730072	63.12702179
-0.489839733	0	69.72854614	63.008358
-0.479945779	0	69.48408508	62.88969421
-0.470051855	0	69.23962402	62.77103043
-0.460157901	0	68.99516296	62.65236664
-0.450263977	0	68.7507019	62.53370285
-0.440370053	0	68.50624084	62.41503906
-0.430476099	0	68.26177979	62.48461914
-0.313211054	0	68.84358978	62.55419922
-0.169103235	0	69.63196564	62.6237793
-0.075557485	0	70.42034149	62.69335938
0.005347757	0	71.20871735	62.76293945
0.086252995	0	71.9970932	62.83251953
0.18019104	0	72.78547668	62.90209961
0.293678284	0	73.57385254	62.97167969
0.407165527	0	74.49750519	63.04125977
0.520652771	0	75.62407684	63.11083984
0.598779798	0	76.7506485	63.18041992
0.66806674	0	77.87722778	63.25
0.737353683	0	79.00379944	64.109375
0.806640625	0	80.13037109	65.26249695
0.853824198	0	81.25694275	67.28125
0.890110254	0	82.29348755	68.79296875
0.88280642	0	82.96992493	69.44726563
0.875502527	0	83.64635468	70.45479584
0.86000061	0	84.23699951	71.9921875
0.811706543	0	84.48451233	72.35700226
0.763412476	0	84.73201752	72.72181702
0.715118408	0	84.97952271	73.0161972
0.666824341	0	85.22703552	73.02883911
0.618530273	0	85.47454071	73.04147339
0.558609486	0	85.49604034	73.0541153
0.481248558	0	85.17852783	73.06674957
0.403887659	0	84.86100769	73.07939148
0.326526761	0	84.54349518	73.09202576
0.249165863	0	84.22598267	73.10466766
0.171804965	0	83.90847015	73.11730194
0.094444066	0	83.59095001	73.12994385
0.017083168	0	83.2734375	73.14257813
-0.046970103	0	82.70684814	73.1552124
-0.111023374	0	82.14026642	73.16785431
-0.175076649	0	81.57367706	73.18048859
-0.228423089	0	81.00708771	73.19313049
-0.265709281	0	80.44049835	73.20576477
-0.302995503	0	79.87391663	73.21840668
-0.340281695	0	79.30732727	73.23104095
-0.377567917	0	78.74073792	73.24368286
-0.414854109	0	78.17415619	73.25631714
-0.452140301	0	77.60756683	73.26895905
-0.489426523	0	76.99887085	73.28159332
-0.526712716	0	76.22175598	73.29423523
-0.563998938	0	75.44463348	73.30686951
-0.60128516	0	74.66751862	72.30039215
-0.638571322	0	73.89039612	69.61870575
-0.675857544	0	73.11328125	69.05013275
-0.662811279	0	72.72584534	68.32155609
-0.649765015	0	72.33841705	67.35298157
-0.63671875	0	71.95098114	66.47769928
-0.623672485	0	71.56355286	65.97558594
-0.610626221	0	71.17611694	65.4734726
-0.597579956	0	70.78868866	64.54023743
-0.584533691	0	70.40125275	64.11739349
-0.571487427	0	70.01382446	63.84909439
-0.558441162	0	69.62638855	63.5807991
-0.545394897	0	69.23896027	63.3125
-0.497743994	0	69.19062805	63.25114059
-0.427023321	0	69.36836243	63.18977737
-0.356302649	0	69.5460968	63.12841797
-0.285581976	0	69.72383118	63.06705856
-0.189845741	0	70.24330902	63.00569534
-0.077432483	0	70.99062347	62.94433594
0.034980774	0	71.73793793	62.88297653
0.116539866	0	72.48525238	62.82161331
0.198098958	0	73.23256683	62.76025391
0.279658049	0	73.97988129	62.6988945
0.361217141	0	74.72719574	62.63753128
0.442776233	0	75.47451019	62.57617188
0.524335325	0	76.42801666	63.01432419
0.605894446	0	77.5189743	63.45247269
0.687453508	0	78.60993195	63.890625
0.761618853	0	79.70088959	64.82324219
0.806209207	0	80.79185486	66.50312805
0.850799561	0	81.8828125	67.97070313
0.836680412	0	82.50842285	69.36328125
0.822561264	0	83.1340332	70.02734375
0.808442116	0	83.75964355	70.94238281
0.771536648	0	84.08505249	71.88922882
0.728934526	0	84.33540344	72.4886322
0.686332464	0	84.58576202	72.61734009
0.643730402	0	84.83611298	72.74604034
0.60112834	0	85.08647156	72.87474823
0.558526218	0	85.33682251	73.00345612
0.506830692	0	85.45860291	73.132164
0.418761253	0	85.06607819	73.26086426
0.330691814	0	84.67355347	73.38957214
0.242622375	0	84.28103638	73.46738434
0.165562019	0	83.88851166	73.46884918
0.088501669	0	83.49598694	73.47031403
0.011441317	0	83.10346222	73.47177887
-0.065619037	0	82.7109375	73.47324371
-0.142679393	0	82.06328583	73.47470856
-0.219739735	0	81.41564178	73.4761734
-0.278356165	0	80.76799011	73.47763824
-0.309306711	0	80.12034607	73.47910309
-0.340257257	0	79.4726944	73.48056793
-0.371207803	0	78.82505035	73.48203278
-0.411160946	0	78.17739868	73.48349762
-0.464617908	0	77.52975464	73.34654236
-0.51807493	0	76.88210297	73.00195313
-0.571531892	0	76.04212952	72.65736389
-0.624988854	0	75.07393646	72.31278229
-0.678445876	0	74.10575104	70.79492188
-0.731902838	0	73.13755798	69.69726563
-0.765053332	0	72.28762817	67.33007813
-0.767743945	0	71.61510468	65.96875
-0.770434558	0	70.94258118	65.11425781
-0.747564554	0	70.50051117	64.25976563
-0.686353624	0	70.40412903	64.12343597
-0.625142634	0	70.30774689	63.98709869
-0.563931644	0	70.21136475	63.85076523
-0.502720714	0	70.1149826	63.71443176
-0.487530529	0	69.8204422	63.5780983
-0.483845532	0	69.47636414	63.44176483
-0.480160534	0	69.1322937	63.30543137
-0.476475537	0	68.78821564	63.06918716
-0.472790539	0	68.44413757	62.68306732
-0.469105542	0	68.10006714	62.29695129
-0.35509643	0	68.66275787	62.3011055
-0.213506311	0	69.45214844	62.40283203
-0.105895407	0	70.241539	62.50455856
-0.006779304	0	71.03092194	62.60628128
0.092336804	0	71.8203125	62.70800781
0.191452906	0	72.60970306	62.80973434
0.290569007	0	73.399086	62.91145706
0.41994366	0	74.48461914	63.01318359
0.55558598	0	75.76757813	63.11491013
0.635609329	0	77.05053711	63.21663284
0.715632737	0	78.33349609	63.31835938
0.795656085	0	79.61645508	64.58187866
0.839742482	0	80.45507813	65.84540558
0.874844611	0	81.18261719	67.29232025
0.875860751	0	81.91015625	68.83370209
0.854152918	0	82.63769531	69.65262604
0.832445025	0	83.36523438	71.01223755
0.805336773	0	83.99171448	71.70820618
0.756627023	0	84.21396637	72.40416718
0.707917333	0	84.43621826	72.96362305
0.659207582	0	84.65847015	72.97705078
0.610497832	0	84.88072205	72.99047852
0.561788082	0	85.10297394	73.00390625
0.504042029	0	85.15644836	73.01733398
0.432741553	0	84.95674133	73.03076172
0.361441046	0	84.7570343	73.04418945
0.290140539	0	84.55732727	73.05761719
0.208929703	0	84.21170807	73.07104492
0.112853371	0	83.64722443	73.08447266
0.016777039	0	83.08274841	73.09790039
-0.067246944	0	82.51826477	73.11132813
-0.133192405	0	81.95378876	73.12475586
-0.199137852	0	81.38930511	73.13818359
-0.265083313	0	80.82482147	73.15161133
-0.294850677	0	80.26034546	73.16503906
-0.324618012	0	79.69586182	73.1784668
-0.354385376	0	79.1313858	73.19189453
-0.38415274	0	78.56690216	73.20532227
-0.413920075	0	78.00241852	73.21875
-0.443687439	0	77.4379425	73.23217773
-0.473454803	0	76.87345886	73.24560547
-0.506369889	0	76.25399017	73.2590332
-0.551876068	0	75.41455078	73.27246094
-0.597382247	0	74.57511139	72.76220703
-0.642888367	0	73.73567963	69.75537109
-0.688394547	0	72.89624023	68.54036713
-0.701392531	0	72.2862854	67.42578125
-0.665628195	0	72.02056122	66.16503906
-0.629863858	0	71.75482941	65.55995178
-0.594099522	0	71.48910522	65.38269043
-0.558335185	0	71.22337341	65.20543671
-0.522570848	0	70.95764923	65.02817535
-0.486806512	0	70.69191742	64.850914
-0.451042175	0	70.42619324	64.67365265
-0.415277839	0	70.33550262	64.4963913
-0.379513502	0	70.28857422	64.09960938
-0.343749166	0	70.24164581	63.64794922
-0.307984829	0	70.19471741	63.03515625
-0.272220522	0	70.147789	62.3722496
-0.236456171	0	70.1008606	62.47569275
-0.200691849	0	70.05392456	62.57913589
-0.118457958	0	70.60759735	62.68258286
-0.005244379	0	71.5616684	62.786026
0.107969202	0	72.51574707	62.88946915
0.221182778	0	73.46981812	62.99291229
0.334396362	0	74.42388916	63.09635544
0.435320526	0	75.37796021	63.19979858
0.53624469	0	76.33203125	63.30324173
0.637168884	0	77.47286224	63.40668488
0.718153358	0	78.61370087	63.86363602
0.769228339	0	79.75453186	64.85085297
0.820303321	0	80.89537048	66.64257813
0.871378303	0	82.03620148	68.33007813
0.895162225	0	82.96105194	69.6871109
0.878009558	0	83.5619278	70.71933746
0.860856891	0	84.16279602	71.94335938
0.843704224	0	84.76367188	72.36083984
0.780498326	0	84.7793808	72.77832031
0.717292428	0	84.79508972	72.95335388
0.65408653	0	84.81079865	72.9667511
0.590880632	0	84.8265152	72.98014832
0.527674735	0	84.84222412	72.99354553
0.464468807	0	84.85793304	73.00694275
0.401262909	0	84.87364197	73.02033997
0.338057011	0	84.88935089	73.03373718
0.274851114	0	84.90505981	73.0471344
0.211645216	0	84.51983643	73.06053162
0.148439318	0	84.03438568	73.07392883
0.085233413	0	83.54892731	73.08732605
0.022027515	0	83.06347656	73.10072327
-0.041178387	0	82.57802582	73.11412048
-0.104384288	0	82.09256744	73.1275177
-0.167590186	0	81.6071167	73.14091492
-0.22654061	0	81.08734131	73.15431213
-0.268469095	0	80.43028259	73.16770935
-0.310397595	0	79.77322388	73.18110657
-0.352326095	0	79.11616516	73.19450378
-0.394254595	0	78.45911407	73.207901
-0.436183095	0	77.80205536	73.22129822
-0.478111595	0	77.14499664	73.23469543
-0.520040095	0	76.48793793	73.24809265
-0.561968625	0	75.83088684	73.26148987
-0.603897095	0	75.17382813	72.88392639
-0.680301249	0	74.21679688	71.91992188
-0.744543731	0	73.25976563	68.71289063
-0.760139465	0	72.30273438	67.03359222
-0.775735199	0	71.34570313	65.77001953
-0.738668144	0	71.05465698	65.11328125
-0.688435435	0	70.93011475	64.45654297
-0.638202667	0	70.80556488	63.99628448
-0.587969899	0	70.68101501	63.83073807
-0.537737191	0	70.55647278	63.66519547
-0.490620136	0	70.43192291	63.49965286
-0.455965936	0	70.30737305	63.33411026
-0.421311736	0	70.18283081	63.16856766
-0.386657536	0	70.05828094	62.97650528
-0.352003336	0	69.93373871	62.67836761
-0.317349136	0	69.80918884	62.38022614
-0.282694936	0	69.68463898	62.08208847
-0.248040736	0	69.56009674	62.10832214
-0.213386536	0	69.43554688	62.21564865
-0.113378115	0	70.14495087	62.32297516
-0.013369696	0	70.85435486	62.43030167
0.097483397	0	71.64635468	62.53762817
0.251715183	0	72.76876831	62.64495087
0.368451566	0	73.89117432	62.75227737
0.460191011	0	75.01358795	62.85960388
0.551930487	0	76.13599396	62.96693039
0.643669903	0	77.25840759	63.0742569
0.694941223	0	78.3808136	63.62379837
0.736095428	0	79.50322723	64.46814728
0.795748055	0	80.62563324	65.3125
0.883148193	0	81.74804688	67.88993073
0.877731323	0	82.46372986	69.00948334
0.872314453	0	83.17940521	70.12904358
0.858900011	0	83.80317688	71.15169525
0.813495278	0	84.05928802	71.90666199
0.768090546	0	84.31539917	72.17238617
0.722685754	0	84.57151031	72.43811798
0.677281022	0	84.82762146	72.70384216
0.63187629	0	85.0837326	72.87838745
0.586471558	0	85.33984375	72.91614532
0.515843332	0	85.1756897	72.9539032
0.445215136	0	85.01153564	72.9916687
0.37458691	0	84.84737396	73.02942657
0.303958714	0	84.68321991	73.06718445
0.219724655	0	84.19364929	73.10494995
0.132089138	0	83.62272644	73.14270782
0.044453621	0	83.05180359	73.1804657
-0.025077127	0	82.48087311	73.2182312
-0.082538024	0	81.90995026	73.25598907
-0.139998928	0	81.3390274	73.29374695
-0.197459832	0	80.76810455	73.24822998
-0.254920721	0	80.1971817	73.07779694
-0.312381625	0	79.62625122	72.90735626
-0.369842529	0	79.05532837	72.73691559
-0.408541739	0	78.48440552	72.56648254
-0.447240919	0	77.91348267	72.39604187
-0.485940129	0	77.34255219	72.2256012
-0.524639308	0	76.66487885	72.05516815
-0.563338518	0	75.82706451	71.88472748
-0.602037728	0	74.98925781	71.71429443
-0.640736878	0	74.15145111	71.54385376
-0.679436088	0	73.31363678	69.63671875
-0.682952881	0	72.77636719	68.62109375
-0.66301471	0	72.43945313	67.60546875
-0.643076599	0	72.10253906	66.32161713
-0.623138428	0	71.765625	65.6399765
-0.603200257	0	71.42871094	65.20947266
-0.583262146	0	71.09179688	64.61458588
-0.563323975	0	70.75488281	63.89313507
-0.543385804	0	70.41796875	63.6517868
-0.523447692	0	70.08105469	63.41043472
-0.503509521	0	69.74414063	63.16908646
-0.48357138	0	69.40722656	62.92773438
-0.463633209	0	69.0703125	62.98087692
-0.37005502	0	69.39160156	63.03401566
-0.22738342	0	70.15169525	63.0871582
-0.110817611	0	70.91178131	63.14030075
-0.011655644	0	71.671875	63.19343948
0.087506324	0	72.43196869	63.24658203
0.186668292	0	73.19205475	63.29972458
0.285830259	0	73.95214844	63.35286331
0.384992212	0	74.849823	63.40600586
0.484154195	0	75.95386505	63.45914841
0.575217724	0	77.0579071	63.51228714
0.660882413	0	78.16194916	63.56542969
0.746547043	0	79.26599121	64.23376465
0.821481884	0	80.37004089	66.21224213
0.853497565	0	81.47408295	67.4609375
0.885513306	0	82.578125	68.5658493
0.878768921	0	83.24739838	70
0.872024536	0	83.91666412	70.71707916
0.865280151	0	84.5859375	72.02539063
0.813539207	0	84.79909515	72.45263672
0.761798322	0	85.01226044	72.87988281
0.710057378	0	85.22541809	73.08066559
0.658316493	0	85.43857574	73.13047028
0.606575549	0	85.65174103	73.18027496
0.554834664	0	85.81134033	73.23007965
0.503093719	0	85.75672913	73.27988434
0.451352805	0	85.70211029	73.32968903
0.39961189	0	85.64749908	73.37949371
0.347870976	0	85.59288025	73.4292984
0.296130031	0	85.53826904	73.47910309
0.215244293	0	85.06923676	73.52890778
0.127072334	0	84.49660492	73.57871246
0.038900375	0	83.92397308	73.62851715
-0.038613938	0	83.35133362	73.64941406
-0.109023154	0	82.77870178	73.65103912
-0.179432362	0	82.20606995	73.65267181
-0.241735801	0	81.63343811	73.65429688
-0.271616161	0	81.06079865	73.65592194
-0.301496506	0	80.48816681	73.65755463
-0.331376851	0	79.91553497	73.65917969
-0.361257195	0	79.34290314	73.66080475
-0.411815107	0	78.77026367	73.66243744
-0.46754238	0	78.19763184	73.6640625
-0.523269653	0	77.625	73.66568756
-0.551078796	0	76.7578125	73.66732025
-0.578887939	0	75.890625	73.3664093
-0.611634016	0	75.0234375	72.86380005
-0.664127886	0	74.15625	72.36119843
-0.716621757	0	73.2890625	70.02685547
-0.769115627	0	72.421875	68.28735352
-0.821609497	0	71.5546875	66.54785156
-0.769492269	0	71.29650116	65.12505341
-0.71737504	0	71.03830719	64.96907806
-0.665257752	0	70.78012085	64.81309509
-0.613140523	0	70.52192688	64.65711975
-0.561023295	0	70.26374054	64.50113678
-0.534917474	0	70.0055542	64.34516144
-0.526152551	0	69.74736023	64.18917847
-0.517387629	0	69.48917389	64.03320313
-0.508622766	0	69.23097992	63.51367188
-0.499857843	0	68.97279358	62.99414063
-0.49109295	0	68.71460724	62.47460938
-0.410020173	0	69.07161713	61.95507813
-0.280742139	0	69.83876038	62.06439209
-0.151464134	0	70.60590363	62.17370987
-0.022186114	0	71.37304688	62.28302383
0.107091904	0	72.14019012	62.3923378
0.192668036	0	72.90733337	62.50165558
0.278244168	0	73.67447662	62.61096954
0.386439741	0	74.61478424	62.72028351
0.528564453	0	75.81482697	62.82960129
0.602276444	0	77.01487732	62.93891525
0.675988436	0	78.21492004	63.30867386
0.749700427	0	79.41496277	64.72021484
0.81326431	0	80.5390625	66.13175201
0.836235762	0	81.359375	68.07226563
0.859207153	0	82.1796875	69.00439453
0.856318891	0	83	69.63671875
0.853430629	0	83.8203125	71.80859375
0.841460109	0	84.51421356	72.26491547
0.793160796	0	84.70245361	72.72123718
0.744861484	0	84.89069366	72.8513031
0.696562171	0	85.07893372	72.89980316
